what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1514785207261
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514785208166
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1514785219597
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514785236551
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1514785252609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1514785421055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514785567781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514785983826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514786014670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514786015754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514786016420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514786093933
